ID,cluster_id,valid,team_list,author_list,goal_list
624,cluster66,F,"[""team1571"",""team3125"",""team4140""]","[""ID079748"",""ID079734"",""ID063760"",""ID079752"",""ID079756"",""ID025327"",""ID039877"",""ID044090"",""ID041676"",""ID039877"",""ID079727"",""ID095013"",""ID079735"",""ID079733"",""ID079734""]","[""E2""]"
625,cluster660,F,"[""team289"",""team287""]","[""ID091184"",""ID091183"",""ID021813"",""ID091182"",""ID000968"",""ID006140"",""ID016419"",""ID033743"",""ID074854"",""ID038203"",""ID006140""]","[""A1""]"
626,cluster661,F,"[""team2266"",""team2265""]","[""ID045356"",""ID019515"",""ID061191"",""ID014230"",""ID045356"",""ID061189"",""ID056126"",""ID061190"",""ID031273"",""ID014230""]","[""A1""]"
627,cluster662,T,"[""team292"",""team1843"",""team2313"",""team1876""]","[""ID012345"",""ID016700"",""ID006140"",""ID064605"",""ID029774"",""ID067104"",""ID044805"",""ID002821"",""ID090797"",""ID021801"",""ID076713"",""ID090794"",""ID090796"",""ID090795"",""ID090793"",""ID032009"",""ID006849"",""ID020923"",""ID040869"",""ID044124"",""ID020879"",""ID069335"",""ID017414"",""ID067787""]","[""A1"",""B1""]"
628,cluster663,F,"[""team498"",""team2082"",""team833"",""team2863""]","[""ID002594"",""ID079620"",""ID079675"",""ID071323"",""ID048447"",""ID066665"",""ID079646"",""ID071322"",""ID019241"",""ID079640"",""ID079666"",""ID076772"",""ID079641"",""ID071324"",""ID079677"",""ID079618"",""ID068806"",""ID079642"",""ID045405"",""ID079676"",""ID079668"",""ID071329"",""ID062286"",""ID079664"",""ID071217"",""ID079619"",""ID071325"",""ID079624"",""ID079671"",""ID079647"",""ID064336"",""ID079645"",""ID079651"",""ID079672"",""ID079669"",""ID079652"",""ID037270"",""ID071326"",""ID079655"",""ID000070"",""ID064331"",""ID012830"",""ID076773"",""ID079648"",""ID071327"",""ID079670"",""ID071330"",""ID079650"",""ID079665"",""ID079649"",""ID079678"",""ID002790"",""ID094978"",""ID079667"",""ID072749"",""ID048447"",""ID072723"",""ID072748"",""ID002594"",""ID093234"",""ID051865"",""ID072849"",""ID075562"",""ID042678"",""ID075563"",""ID068806"",""ID075564""]","[""E2""]"
629,cluster664,F,"[""team2021"",""team2703"",""team979""]","[""ID000070"",""ID062286"",""ID038099"",""ID032520"",""ID044439"",""ID032309"",""ID026804"",""ID062285"",""ID027867"",""ID049722"",""ID064331"",""ID062286"",""ID064332"",""ID064330"",""ID064334"",""ID064333"",""ID064335"",""ID064336"",""ID017209"",""ID000342"",""ID078770"",""ID045520"",""ID044439""]","[""E2""]"
630,cluster665,F,"[""team2200"",""team442""]","[""ID061849"",""ID066469"",""ID066470"",""ID046635"",""ID091696"",""ID061849"",""ID064067"",""ID064064"",""ID064065""]","[""B1""]"
631,cluster666,F,"[""team106:10"",""team1930""]","[""ID091837"",""ID014188"",""ID062601"",""ID091838"",""ID001169"",""ID044895"",""ID068901"",""ID068900"",""ID068902"",""ID029003"",""ID068899"",""ID058770""]","[""B2""]"
632,cluster667,T,"[""team2452"",""team2620"",""team3996""]","[""ID056907"",""ID061178"",""ID081327"",""ID061177"",""ID039209"",""ID027957"",""ID089383"",""ID061178"",""ID046374"",""ID027957"",""ID008503"",""ID091854""]","[""B3"",""B1""]"
633,cluster668,T,"[""team2691"",""team3505"",""team4018"",""team1534"",""team1965"",""team1920"",""team1354"",""team2940"",""team2276"",""team4063"",""team169""]","[""ID027949"",""ID044933"",""ID017046"",""ID016406"",""ID015975"",""ID017511"",""ID023715"",""ID027166"",""ID001146"",""ID028604"",""ID025752"",""ID038076"",""ID074913"",""ID004541"",""ID094167"",""ID094168"",""ID036567"",""ID053224"",""ID061886"",""ID027415"",""ID061887"",""ID004541"",""ID060687"",""ID040285"",""ID060688"",""ID059997"",""ID027166"",""ID001146"",""ID049931"",""ID006169"",""ID074933"",""ID033449"",""ID017165"",""ID092861"",""ID094155"",""ID051697"",""ID094156"",""ID041803"",""ID020564"",""ID094154"",""ID063047"",""ID006967"",""ID033629"",""ID034457"",""ID058428"",""ID048330"",""ID015031"",""ID016914"",""ID049220"",""ID053194"",""ID013987"",""ID066064"",""ID066063"",""ID024527"",""ID065251""]","[""B1"",""A1"",""F2"",""B3""]"
634,cluster669,F,"[""team1037"",""team470""]","[""ID094110"",""ID076836"",""ID000152"",""ID076833"",""ID076834"",""ID004541"",""ID076835"",""ID030592"",""ID094111"",""ID094112"",""ID038940"",""ID050977"",""ID042305"",""ID004541"",""ID066832""]","[""A1""]"
635,cluster67,F,"[""team145"",""team3945""]","[""ID029715"",""ID026859"",""ID028666"",""ID034133"",""ID039157"",""ID093189"",""ID025529"",""ID095602"",""ID095603"",""ID039157""]","[""B2""]"
636,cluster670,T,"[""team1748"",""team1502"",""team2951""]","[""ID066894"",""ID085669"",""ID085670"",""ID064513"",""ID054665"",""ID089980"",""ID085144"",""ID086634"",""ID064513"",""ID085145"",""ID086633"",""ID084880"",""ID096029"",""ID096031"",""ID085144"",""ID096028"",""ID096030"",""ID096032""]","[""B1"",""B3""]"
637,cluster671,T,"[""team106:38"",""team3220"",""team2594"",""team516"",""team2720""]","[""ID011505"",""ID033524"",""ID081313"",""ID081314"",""ID057492"",""ID061559"",""ID061534"",""ID057492"",""ID061533"",""ID009459"",""ID061532"",""ID089923"",""ID057492"",""ID004962"",""ID025339"",""ID091096"",""ID041837"",""ID009459"",""ID091095"",""ID057791"",""ID096525"",""ID087757"",""ID025339"",""ID087756""]","[""B2"",""G2""]"
638,cluster672,F,"[""team517"",""team106:37"",""team426""]","[""ID086378"",""ID086373"",""ID086376"",""ID086375"",""ID086377"",""ID057492"",""ID065985"",""ID086379"",""ID041837"",""ID086372"",""ID086374"",""ID011505"",""ID065412"",""ID066929"",""ID085287"",""ID085288"",""ID057492"",""ID068331"",""ID068330"",""ID008886"",""ID057878""]","[""B2""]"
639,cluster673,T,"[""team1852"",""team1747""]","[""ID065424"",""ID024032"",""ID054766"",""ID062499"",""ID008406"",""ID013662"",""ID054665"",""ID084793"",""ID014474""]","[""B2"",""B1""]"
640,cluster674,F,"[""team106:15"",""team1853"",""team1847""]","[""ID023396"",""ID024032"",""ID011610"",""ID050971"",""ID014907"",""ID000349"",""ID041560"",""ID085347"",""ID048252"",""ID024032"",""ID085348"",""ID043954"",""ID062999"",""ID062998"",""ID024032""]","[""B2""]"
641,cluster675,F,"[""team106:27"",""team69""]","[""ID069253"",""ID065413"",""ID096967"",""ID060672"",""ID062484"",""ID083024"",""ID063975"",""ID065838"",""ID062484"",""ID085073"",""ID085072""]","[""B2""]"
642,cluster676,T,"[""team2125"",""team2693"",""team2692"",""team408"",""team2694"",""team3484"",""team2216""]","[""ID061520"",""ID068591"",""ID015520"",""ID061922"",""ID046788"",""ID045402"",""ID001369"",""ID061558"",""ID000664"",""ID062963"",""ID063139"",""ID021057"",""ID061557"",""ID068592"",""ID068590"",""ID006363"",""ID038907"",""ID061015"",""ID029924"",""ID014522"",""ID085305"",""ID085304"",""ID053974"",""ID014107"",""ID064976"",""ID001369"",""ID086619"",""ID085074"",""ID086620"",""ID084971"",""ID096616"",""ID068591"",""ID001369"",""ID085305"",""ID034098"",""ID062969"",""ID085555"",""ID001369"",""ID086217"",""ID009411"",""ID086218"",""ID089774"",""ID029924"",""ID001369"",""ID009411"",""ID037973"",""ID064977"",""ID061465"",""ID022571"",""ID064976"",""ID010209"",""ID018856"",""ID064975"",""ID013781"",""ID037973"",""ID089080"",""ID067901""]","[""B1"",""B2""]"
643,cluster677,F,"[""team1093"",""team1242"",""team1505"",""team3642""]","[""ID072333"",""ID071654"",""ID060549"",""ID072334"",""ID071596"",""ID072322"",""ID061558"",""ID026030"",""ID072558"",""ID060549"",""ID060549"",""ID037721"",""ID071596"",""ID072303"",""ID093092"",""ID071847"",""ID093092"",""ID060549"",""ID093093""]","[""A2""]"
644,cluster678,F,"[""team320"",""team3939""]","[""ID062498"",""ID066966"",""ID062497"",""ID060293"",""ID066188"",""ID062499"",""ID066967"",""ID060293"",""ID005831"",""ID060864""]","[""B2""]"
645,cluster679,T,"[""team566"",""team567"",""team568""]","[""ID074074"",""ID074070"",""ID062931"",""ID064066"",""ID072299"",""ID077736"",""ID019524"",""ID074075"",""ID067055"",""ID074069"",""ID074076"",""ID074073"",""ID062932"",""ID062931"",""ID090735"",""ID062933"",""ID062933"",""ID062931"",""ID020931"",""ID016512""]","[""B1"",""B3""]"
646,cluster68,F,"[""team2328"",""team3593""]","[""ID034187"",""ID017096"",""ID063461"",""ID001882"",""ID047767"",""ID018340"",""ID008045"",""ID009798"",""ID034187""]","[""""]"
647,cluster680,F,"[""team1937"",""team3512"",""team1865""]","[""ID088034"",""ID033708"",""ID055696"",""ID086412"",""ID088033"",""ID088035"",""ID086826"",""ID090575"",""ID048132"",""ID004994"",""ID043818"",""ID091625"",""ID048132"",""ID091624""]","[""A1""]"
648,cluster681,T,"[""team2632"",""team1213""]","[""ID061846"",""ID046664"",""ID030453"",""ID061847"",""ID061279"",""ID061282"",""ID061278"",""ID061281"",""ID042984"",""ID061280"",""ID023995""]","[""A1"",""D2""]"
649,cluster682,F,"[""team922"",""team2135""]","[""ID035396"",""ID065507"",""ID069218"",""ID062499"",""ID046785"",""ID069410"",""ID005394"",""ID066587"",""ID065507"",""ID065505"",""ID065506""]","[""E2""]"
650,cluster683,F,"[""team1428"",""team3123""]","[""ID051838"",""ID068851"",""ID090577"",""ID090578"",""ID013286"",""ID014540"",""ID067055"",""ID026790"",""ID065368"",""ID072251"",""ID072179"",""ID019524"",""ID003593""]","[""B1""]"
651,cluster684,T,"[""team2865"",""team3075"",""team650""]","[""ID025904"",""ID085636"",""ID022169"",""ID096116"",""ID001834"",""ID090330"",""ID090331"",""ID090329"",""ID088099"",""ID070673"",""ID090332"",""ID096128"",""ID047998"",""ID046514"",""ID022169""]","[""B2"",""F2""]"
652,cluster685,T,"[""team81"",""team2780""]","[""ID085557"",""ID060218"",""ID062008"",""ID066845"",""ID067665"",""ID062710"",""ID090271"",""ID090273"",""ID090272""]","[""F1"",""A1""]"
653,cluster686,F,"[""team1263"",""team3691"",""team2669"",""team2925"",""team1033"",""team1238""]","[""ID016999"",""ID001389"",""ID086884"",""ID088039"",""ID086719"",""ID048818"",""ID091366"",""ID064981"",""ID013662"",""ID091365"",""ID013662"",""ID005045"",""ID082364"",""ID037110"",""ID013662"",""ID061032"",""ID061033"",""ID057950"",""ID013662"",""ID068917"",""ID061713"",""ID068603"",""ID031193"",""ID078303"",""ID078302"",""ID000958""]","[""B2""]"
654,cluster687,F,"[""team2636"",""team4177""]","[""ID081365"",""ID088068"",""ID078660"",""ID067230"",""ID062810"",""ID067230"",""ID085970"",""ID085969"",""ID062809""]","[""F1""]"
655,cluster688,F,"[""team3789"",""team3323""]","[""ID033708"",""ID076906"",""ID072464"",""ID076905"",""ID076909"",""ID076908"",""ID076907"",""ID033708"",""ID064940"",""ID064941"",""ID091254""]","[""A1""]"
656,cluster689,T,"[""team393"",""team3068"",""team1480"",""team2460""]","[""ID047521"",""ID019635"",""ID082373"",""ID063103"",""ID085043"",""ID086683"",""ID096321"",""ID067297"",""ID063963"",""ID091781"",""ID064468"",""ID021794"",""ID036324"",""ID003087"",""ID095477"",""ID036294"",""ID040335"",""ID095479"",""ID095478"",""ID082373"",""ID095476""]","[""B2"",""D1""]"
657,cluster69,F,"[""team1987"",""team2202""]","[""ID062945"",""ID055603"",""ID033760"",""ID062251"",""ID062946"",""ID033982"",""ID031329"",""ID067834"",""ID033760"",""ID017796""]","[""E2""]"
658,cluster690,T,"[""team2064"",""team1640"",""team3832""]","[""ID085171"",""ID086722"",""ID086230"",""ID047336"",""ID043902"",""ID088236"",""ID088238"",""ID088237"",""ID018831"",""ID025288"",""ID061648"",""ID043902"",""ID061650"",""ID018831""]","[""B2"",""A1""]"
659,cluster691,T,"[""team2164"",""team4064""]","[""ID063988"",""ID018831"",""ID046442"",""ID005063"",""ID096067"",""ID015088"",""ID048045"",""ID063988"",""ID096068""]","[""B1"",""A1""]"
660,cluster692,F,"[""team3706"",""team3699"",""team3696"",""team3694""]","[""ID004681"",""ID086206"",""ID086205"",""ID085441"",""ID071550"",""ID087636"",""ID090198"",""ID087364"",""ID087803"",""ID087366"",""ID068570"",""ID004681"",""ID028710"",""ID096311"",""ID065008"",""ID063869"",""ID086313"",""ID004681"",""ID085676"",""ID061688"",""ID066461"",""ID066462"",""ID004681"",""ID029289""]","[""A1""]"
661,cluster693,F,"[""team593"",""team1249""]","[""ID070683"",""ID086427"",""ID066785"",""ID087336"",""ID087333"",""ID087335"",""ID087332"",""ID096443"",""ID087334"",""ID087338"",""ID087337"",""ID085710"",""ID086845"",""ID086846"",""ID086844"",""ID077723""]","[""A1""]"
662,cluster694,F,"[""team2076"",""team4188""]","[""ID085082"",""ID084292"",""ID095881"",""ID084291"",""ID090304"",""ID086385"",""ID084290"",""ID090305"",""ID063181"",""ID047098"",""ID064088"",""ID033673""]","[""B2""]"
663,cluster695,T,"[""team4091"",""team2300""]","[""ID090010"",""ID065009"",""ID063046"",""ID086103"",""ID048745"",""ID000791"",""ID058256"",""ID040995""]","[""A1"",""F3""]"
664,cluster696,F,"[""team268"",""team185""]","[""ID089981"",""ID095882"",""ID024394"",""ID003612"",""ID035531"",""ID084297"",""ID061528"",""ID062710"",""ID067664"",""ID060813""]","[""A1""]"
665,cluster697,F,"[""team2024"",""team1805"",""team329""]","[""ID085569"",""ID085570"",""ID030605"",""ID085571"",""ID085572"",""ID085573"",""ID096077"",""ID066367"",""ID084687"",""ID085421"",""ID088081"",""ID066367"",""ID091608"",""ID088082""]","[""""]"
666,cluster698,T,"[""team608"",""team1254"",""team1082"",""team1551"",""team3240""]","[""ID088044"",""ID069261"",""ID077741"",""ID068767"",""ID088045"",""ID088046"",""ID056359"",""ID088047"",""ID096580"",""ID069263"",""ID090445"",""ID088048"",""ID060607"",""ID090407"",""ID066489"",""ID090165"",""ID087555"",""ID067232"",""ID052536"",""ID084289"",""ID084288"",""ID023394"",""ID045152"",""ID020258"",""ID090191"",""ID090192"",""ID090359"",""ID087554"",""ID066324"",""ID066323"",""ID022986"",""ID048840"",""ID039028"",""ID084246"",""ID084242"",""ID084243"",""ID084244"",""ID060682"",""ID084245"",""ID084241""]","[""D1"",""B1"",""A1"",""G2""]"
667,cluster699,T,"[""team1764"",""team1919"",""team231"",""team1097""]","[""ID086137"",""ID090457"",""ID090455"",""ID090388"",""ID090420"",""ID090438"",""ID086136"",""ID090456"",""ID065007"",""ID084685"",""ID092294"",""ID021556"",""ID015522"",""ID000591"",""ID069578"",""ID016520"",""ID069577"",""ID085409"",""ID096620"",""ID007546"",""ID063090"",""ID097018"",""ID090287"",""ID096195"",""ID007546""]","[""B1"",""A1"",""B2""]"
668,cluster7,F,"[""team2430"",""team3043""]","[""ID060272"",""ID049383"",""ID093741"",""ID074755"",""ID074756"",""ID049383"",""ID060272"",""ID093824""]","[""A1""]"
669,cluster70,F,"[""team2041"",""team2042""]","[""ID067388"",""ID082122"",""ID082189"",""ID040729"",""ID067388"",""ID082122"",""ID051668"",""ID082123""]","[""B1""]"
670,cluster700,F,"[""team472"",""team2828"",""team2928""]","[""ID000493"",""ID009129"",""ID096152"",""ID085715"",""ID085835"",""ID011288"",""ID085834"",""ID087932"",""ID084686"",""ID084960"",""ID085833"",""ID084687"",""ID085133"",""ID085132"",""ID066367"",""ID000514"",""ID061983"",""ID067356"",""ID096606"",""ID081364"",""ID085573"",""ID096385"",""ID086973"",""ID056689"",""ID000514"",""ID096384"",""ID086974"",""ID086972"",""ID090157"",""ID027996"",""ID063874"",""ID063876"",""ID063873""]","[""A1""]"
671,cluster701,T,"[""team2498"",""team658"",""team3778"",""team1921""]","[""ID039028"",""ID060684"",""ID060675"",""ID060681"",""ID060683"",""ID060680"",""ID068414"",""ID060678"",""ID060679"",""ID060682"",""ID034481"",""ID060677"",""ID060676"",""ID074062"",""ID016971"",""ID009103"",""ID013000"",""ID082089"",""ID009648"",""ID063316"",""ID017084"",""ID015918"",""ID046354"",""ID063316"",""ID044515"",""ID011094"",""ID082175"",""ID063316"",""ID082126""]","[""B1"",""A1""]"
672,cluster71,T,"[""team4199"",""team2972""]","[""ID063249"",""ID086109"",""ID086110"",""ID068032"",""ID067444"",""ID032798"",""ID063249"",""ID004186"",""ID063250""]","[""B1"",""F1""]"
673,cluster72,F,"[""team2608"",""team1732""]","[""ID072930"",""ID073950"",""ID093493"",""ID061743"",""ID073844"",""ID061743"",""ID093472"",""ID012831""]","[""A1""]"
674,cluster73,F,"[""team1989"",""team1988""]","[""ID026585"",""ID032109"",""ID014287"",""ID039575"",""ID048000"",""ID014287"",""ID062089"",""ID069155"",""ID032109""]","[""D1""]"
675,cluster74,F,"[""team373"",""team3920""]","[""ID080340"",""ID080342"",""ID080343"",""ID080344"",""ID080341"",""ID080345"",""ID021146"",""ID040528"",""ID080283"",""ID014595"",""ID063201"",""ID018959"",""ID021146""]","[""G2""]"
676,cluster75,T,"[""team2944"",""team1918"",""team1429"",""team3889"",""team2438"",""team2943"",""team314""]","[""ID070893"",""ID070889"",""ID031351"",""ID070758"",""ID041396"",""ID070888"",""ID070891"",""ID070894"",""ID070890"",""ID070912"",""ID070892"",""ID070739"",""ID070738"",""ID070740"",""ID031351"",""ID022800"",""ID008744"",""ID070771"",""ID031351"",""ID070881"",""ID070882"",""ID041396"",""ID022800"",""ID070771"",""ID031351"",""ID070876"",""ID070769"",""ID070772"",""ID070770"",""ID070902"",""ID092729"",""ID041396"",""ID022800"",""ID092728"",""ID070758"",""ID070756"",""ID070759"",""ID031351"",""ID070727"",""ID052967"",""ID070728"",""ID008744""]","[""C1"",""A2""]"
677,cluster76,F,"[""team3022"",""team1666""]","[""ID069365"",""ID028474"",""ID012960"",""ID017206"",""ID038620"",""ID012960"",""ID068413"",""ID057587""]","[""F1""]"
678,cluster77,F,"[""team3195"",""team4056""]","[""ID081095"",""ID019360"",""ID004928"",""ID031407"",""ID048049"",""ID014392"",""ID001901"",""ID001722"",""ID080363"",""ID031407"",""ID081088"",""ID081089"",""ID004928""]","[""F1""]"
679,cluster78,F,"[""team2292"",""team1849""]","[""ID097089"",""ID097088"",""ID090610"",""ID003174"",""ID097087"",""ID095942"",""ID095941"",""ID084600"",""ID003174""]","[""G4""]"
680,cluster79,F,"[""team3632"",""team2707""]","[""ID061239"",""ID061235"",""ID061236"",""ID061240"",""ID000311"",""ID061241"",""ID061238"",""ID061237"",""ID000311""]","[""E2""]"
681,cluster8,T,"[""team1891"",""team1578""]","[""ID010821"",""ID027830"",""ID011416"",""ID003234"",""ID051226"",""ID027276"",""ID091556"",""ID011416""]","[""A1"",""D1""]"
682,cluster80,F,"[""team3025"",""team1775""]","[""ID053922"",""ID002940"",""ID045936"",""ID036089"",""ID091028"",""ID059259"",""ID000376"",""ID063125"",""ID026702"",""ID063124"",""ID065514"",""ID065515"",""ID000376"",""ID065513""]","[""A1""]"
683,cluster81,F,"[""team2165"",""team2708"",""team1380""]","[""ID046252"",""ID031091"",""ID001264"",""ID078046"",""ID043192"",""ID026908"",""ID078047"",""ID045816"",""ID020235"",""ID012461"",""ID045816"",""ID048940"",""ID020235"",""ID062036"",""ID053806"",""ID046252"",""ID052841""]","[""D1""]"
684,cluster82,F,"[""team3692"",""team3878""]","[""ID062832"",""ID089188"",""ID089187"",""ID064804"",""ID089325"",""ID064804"",""ID033434"",""ID091243"",""ID042146""]","[""E2""]"
685,cluster83,T,"[""team2474"",""team3019"",""team3351""]","[""ID020998"",""ID039988"",""ID021756"",""ID037920"",""ID041056"",""ID091327"",""ID030085"",""ID062145"",""ID006749"",""ID000760"",""ID083050"",""ID091326"",""ID030669"",""ID068424"",""ID000760"",""ID037920"",""ID092044"",""ID030045"",""ID018640"",""ID062146"",""ID000760"",""ID026620"",""ID006749""]","[""A1"",""F1""]"
686,cluster84,F,"[""team76"",""team2786""]","[""ID043758"",""ID067282"",""ID025046"",""ID067283"",""ID043758"",""ID037776"",""ID066111"",""ID016714""]","[""D3""]"
687,cluster85,F,"[""team450"",""team1253"",""team1212"",""team2443""]","[""ID029231"",""ID045029"",""ID033276"",""ID001043"",""ID067359"",""ID091800"",""ID091799"",""ID032345"",""ID001043"",""ID027628"",""ID037648"",""ID010285"",""ID095220"",""ID001043"",""ID029231"",""ID040770"",""ID002638"",""ID004086"",""ID001043"",""ID032951""]","[""F1""]"
